              x              v           E(1)           V(1)           E(2)           V(2)           E(3)           V(3)           E(4)           V(4)           E(5)           V(5)           E(6)           V(6)           E(7)           V(7)           E(8)           V(8)           E(9)           V(9)          E(10)          V(10)
      5.1000000      0.0000000      0.3286450      0.4793549      1.3101616      1.2920325      2.0488309      2.0372735      2.9549028      3.1026963      5.2141415      5.2492239      7.8124505      7.9066344      8.4172404      8.3081169     11.6303715     11.5832568     15.4698859     15.3437204     17.8304225     17.8958218
      5.1250000      0.0000000      0.3286450      0.4792118      1.3101616      1.2877697      2.0488309      2.0378385      2.9549028      3.1014703      5.2141415      5.2574530      7.8124505      7.9033593      8.4172404      8.3095710     11.6303715     11.5715879     15.4698859     15.3499762     17.8304225     17.8986317
      5.1500000      0.0000000      0.3286450      0.4790377      1.3101616      1.2835253      2.0488309      2.0384176      2.9549028      3.0999735      5.2141415      5.2655409      7.8124505      7.8996403      8.4172404      8.3115915     11.6303715     11.5603464     15.4698859     15.3573913     17.8304225     17.9006814
      5.1750000      0.0000000      0.3286450      0.4788328      1.3101616      1.2793028      2.0488309      2.0390101      2.9549028      3.0982089      5.2141415      5.2734613      7.8124505      7.8954956      8.4172404      8.3141678     11.6303715     11.5496139     15.4698859     15.3658941     17.8304225     17.9019481
      5.2000000      0.0000000      0.3286450      0.4785971      1.3101616      1.2751054      2.0488309      2.0396151      2.9549028      3.0961795      5.2141415      5.2811883      7.8124505      7.8909454      8.4172404      8.3172863     11.6303715     11.5394684     15.4698859     15.3754024     17.8304225     17.9024177
      5.2250000      0.0000000      0.3286450      0.4783305      1.3101616      1.2709368      2.0488309      2.0402320      2.9549028      3.0938893      5.2141415      5.2886969      7.8124505      7.8860119      8.4172404      8.3209306     11.6303715     11.5299836     15.4698859     15.3858242     17.8304225     17.9020851
      5.2500000      0.0000000      0.3286450      0.4780332      1.3101616      1.2668003      2.0488309      2.0408598      2.9549028      3.0913424      5.2141415      5.2959626      7.8124505      7.8807193      8.4172404      8.3250817     11.6303715     11.5212286     15.4698859     15.3970588     17.8304225     17.9009538
      5.2750000      0.0000000      0.3286450      0.4777052      1.3101616      1.2626993      2.0488309      2.0414979      2.9549028      3.0885435      5.2141415      5.3029615      7.8124505      7.8750933      8.4172404      8.3297175     11.6303715     11.5132670     15.4698859     15.4089975     17.8304225     17.8990365
      5.3000000      0.0000000      0.3286450      0.4773466      1.3101616      1.2586372      2.0488309      2.0421453      2.9549028      3.0854978      5.2141415      5.3096711      7.8124505      7.8691614      8.4172404      8.3348138     11.6303715     11.5061566     15.4698859     15.4215249     17.8304225     17.8963546
      5.3250000      0.0000000      0.3286450      0.4769574      1.3101616      1.2546173      2.0488309      2.0428013      2.9549028      3.0822109      5.2141415      5.3160693      7.8124505      7.8629526      8.4172404      8.3403438     11.6303715     11.4999491     15.4698859     15.4345200     17.8304225     17.8929379
      5.3500000      0.0000000      0.3286450      0.4765378      1.3101616      1.2506428      2.0488309      2.0434650      2.9549028      3.0786889      5.2141415      5.3221353      7.8124505      7.8564973      8.4172404      8.3462782     11.6303715     11.4946896     15.4698859     15.4478569     17.8304225     17.8888246
      5.3750000      0.0000000      0.3286450      0.4760878      1.3101616      1.2467171      2.0488309      2.0441356      2.9549028      3.0749383      5.2141415      5.3278495      7.8124505      7.8498268      8.4172404      8.3525860     11.6303715     11.4904164     15.4698859     15.4614069     17.8304225     17.8840604
      5.4000000      0.0000000      0.3286450      0.4756075      1.3101616      1.2428434      2.0488309      2.0448122      2.9549028      3.0709660      5.2141415      5.3331930      7.8124505      7.8429739      8.4172404      8.3592339     11.6303715     11.4871605     15.4698859     15.4750388     17.8304225     17.8786985
      5.4250000      0.0000000      0.3286450      0.4750970      1.3101616      1.2390247      2.0488309      2.0454940      2.9549028      3.0667793      5.2141415      5.3381486      7.8124505      7.8359719      8.4172404      8.3661870     11.6303715     11.4849456     15.4698859     15.4886209     17.8304225     17.8727986
      5.4500000      0.0000000      0.3286450      0.4745565      1.3101616      1.2352643      2.0488309      2.0461800      2.9549028      3.0623861      5.2141415      5.3427001      7.8124505      7.8288551      8.4172404      8.3734086     11.6303715     11.4837879     15.4698859     15.5020219     17.8304225     17.8664265
      5.4750000      0.0000000      0.3286450      0.4739860      1.3101616      1.2315653      2.0488309      2.0468694      2.9549028      3.0577943      5.2141415      5.3468326      7.8124505      7.8216581      8.4172404      8.3808608     11.6303715     11.4836956     15.4698859     15.5151121     17.8304225     17.8596531
      5.5000000      0.0000000      0.3286450      0.4733856      1.3101616      1.2279306      2.0488309      2.0475614      2.9549028      3.0530125      5.2141415      5.3505327      7.8124505      7.8144163      8.4172404      8.3885045     11.6303715     11.4846695     15.4698859     15.5277651     17.8304225     17.8525540
      5.5250000      0.0000000      0.3286450      0.4727555      1.3101616      1.2243632      2.0488309      2.0482549      2.9549028      3.0480495      5.2141415      5.3537883      7.8124505      7.8071648      8.4172404      8.3962993     11.6303715     11.4867026     15.4698859     15.5398585     17.8304225     17.8452082
      5.5500000      0.0000000      0.3286450      0.4720958      1.3101616      1.2208661      2.0488309      2.0489492      2.9549028      3.0429145      5.2141415      5.3565888      7.8124505      7.7999391      8.4172404      8.4042042     11.6303715     11.4897799     15.4698859     15.5512753     17.8304225     17.8376977
      5.5750000      0.0000000      0.3286450      0.4714066      1.3101616      1.2174421      2.0488309      2.0496434      2.9549028      3.0376170      5.2141415      5.3589252      7.8124505      7.7927745      8.4172404      8.4121778     11.6303715     11.4938792     15.4698859     15.5619052     17.8304225     17.8301061
      5.6000000      0.0000000      0.3286450      0.4706881      1.3101616      1.2140940      2.0488309      2.0503365      2.9549028      3.0321667      5.2141415      5.3607897      7.8124505      7.7857060      8.4172404      8.4201779     11.6303715     11.4989707     15.4698859     15.5716454     17.8304225     17.8225180
      5.6250000      0.0000000      0.3286450      0.4699405      1.3101616      1.2108246      2.0488309      2.0510277      2.9549028      3.0265737      5.2141415      5.3621763      7.8124505      7.7787681      8.4172404      8.4281627     11.6303715     11.5050173     15.4698859     15.5804017     17.8304225     17.8150181
      5.6500000      0.0000000      0.3286450      0.4691638      1.3101616      1.2076366      2.0488309      2.0517160      2.9549028      3.0208484      5.2141415      5.3630804      7.8124505      7.7719946      8.4172404      8.4360899     11.6303715     11.5119752     15.4698859     15.5880894     17.8304225     17.8076897
      5.6750000      0.0000000      0.3286450      0.4683582      1.3101616      1.2045325      2.0488309      2.0524007      2.9549028      3.0150012      5.2141415      5.3634992      7.8124505      7.7654187      8.4172404      8.4439180     11.6303715     11.5197936     15.4698859     15.5946343     17.8304225     17.8006148
      5.7000000      0.0000000      0.3286450      0.4675240      1.3101616      1.2015149      2.0488309      2.0530808      2.9549028      3.0090431      5.2141415      5.3634313      7.8124505      7.7590724      8.4172404      8.4516058     11.6303715     11.5284158     15.4698859     15.5999731     17.8304225     17.7938719
      5.7250000      0.0000000      0.3286450      0.4666612      1.3101616      1.1985862      2.0488309      2.0537554      2.9549028      3.0029850      5.2141415      5.3628769      7.8124505      7.7529867      8.4172404      8.4591127     11.6303715     11.5377792     15.4698859     15.6040540     17.8304225     17.7875365
      5.7500000      0.0000000      0.3286450      0.4657700      1.3101616      1.1957489      2.0488309      2.0544238      2.9549028      2.9968381      5.2141415      5.3618377      7.8124505      7.7471914      8.4172404      8.4663994     11.6303715     11.5478156     15.4698859     15.6068378     17.8304225     17.7816789
      5.7750000      0.0000000      0.3286450      0.4648507      1.3101616      1.1930053      2.0488309      2.0550850      2.9549028      2.9906137      5.2141415      5.3603172      7.8124505      7.7417148      8.4172404      8.4734275     11.6303715     11.5584521     15.4698859     15.6082974     17.8304225     17.7763645
      5.8000000      0.0000000      0.3286450      0.4639035      1.3101616      1.1903577      2.0488309      2.0557382      2.9549028      2.9843234      5.2141415      5.3583204      7.8124505      7.7365835      8.4172404      8.4801600     11.6303715     11.5696113     15.4698859     15.6084187     17.8304225     17.7716526
      5.8250000      0.0000000      0.3286450      0.4629284      1.3101616      1.1878081      2.0488309      2.0563825      2.9549028      2.9779787      5.2141415      5.3558537      7.8124505      7.7318227      8.4172404      8.4865615     11.6303715     11.5812123     15.4698859     15.6072006     17.8304225     17.7675956
      5.8500000      0.0000000      0.3286450      0.4619258      1.3101616      1.1853588      2.0488309      2.0570172      2.9549028      2.9715915      5.2141415      5.3529252      7.8124505      7.7274556      8.4172404      8.4925983     11.6303715     11.5931706     15.4698859     15.6046549     17.8304225     17.7642387
      5.8750000      0.0000000      0.3286450      0.4608958      1.3101616      1.1830116      2.0488309      2.0576413      2.9549028      2.9651734      5.2141415      5.3495445      7.8124505      7.7235034      8.4172404      8.4982386     11.6303715     11.6053992     15.4698859     15.6008061     17.8304225     17.7616194
      5.9000000      0.0000000      0.3286450      0.4598386      1.3101616      1.1807685      2.0488309      2.0582542      2.9549028      2.9587363      5.2141415      5.3457224      7.8124505      7.7199856      8.4172404      8.5034528     11.6303715     11.6178095     15.4698859     15.5956915     17.8304225     17.7597668
      5.9250000      0.0000000      0.3286450      0.4587545      1.3101616      1.1786314      2.0488309      2.0588551      2.9549028      2.9522922      5.2141415      5.3414716      7.8124505      7.7169193      8.4172404      8.5082135     11.6303715     11.6303110     15.4698859     15.5893605     17.8304225     17.7587017
      5.9500000      0.0000000      0.3286450      0.4576436      1.3101616      1.1766020      2.0488309      2.0594431      2.9549028      2.9458529      5.2141415      5.3368058      7.8124505      7.7143194      8.4172404      8.5124957     11.6303715     11.6428129     15.4698859     15.5818744     17.8304225     17.7584357
      5.9750000      0.0000000      0.3286450      0.4565063      1.3101616      1.1746820      2.0488309      2.0600175      2.9549028      2.9394303      5.2141415      5.3317403      7.8124505      7.7121987      8.4172404      8.5162766     11.6303715     11.6552245     15.4698859     15.5733055     17.8304225     17.7589720
      6.0000000      0.0000000      0.3286450      0.4553427      1.3101616      1.1728729      2.0488309      2.0605776      2.9549028      2.9330362      5.2141415      5.3262915      7.8124505      7.7105675      8.4172404      8.5195366     11.6303715     11.6674553     15.4698859     15.5637366     17.8304225     17.7603046
      6.0250000      0.0000000      0.3286450      0.4541530      1.3101616      1.1711762      2.0488309      2.0611226      2.9549028      2.9266826      5.2141415      5.3204773      7.8124505      7.7094337      8.4172404      8.5222585     11.6303715     11.6794167     15.4698859     15.5532604     17.8304225     17.7624185
      6.0500000      0.0000000      0.3286450      0.4529376      1.3101616      1.1695933      2.0488309      2.0616519      2.9549028      2.9203811      5.2141415      5.3143165      7.8124505      7.7088030      8.4172404      8.5244278     11.6303715     11.6910215     15.4698859     15.5419780     17.8304225     17.7652903
      6.0750000      0.0000000      0.3286450      0.4516967      1.3101616      1.1681256      2.0488309      2.0621648      2.9549028      2.9141433      5.2141415      5.3078293      7.8124505      7.7086784      8.4172404      8.5260333     11.6303715     11.7021854     15.4698859     15.5299986     17.8304225     17.7688879
      6.1000000      0.0000000      0.3286450      0.4504304      1.3101616      1.1667741      2.0488309      2.0626606      2.9549028      2.9079808      5.2141415      5.3010368      7.8124505      7.7090604      8.4172404      8.5270664     11.6303715     11.7128273     15.4698859     15.5174379     17.8304225     17.7731713
      6.1250000      0.0000000      0.3286450      0.4491392      1.3101616      1.1655401      2.0488309      2.0631387      2.9549028      2.9019050      5.2141415      5.2939610      7.8124505      7.7099473      8.4172404      8.5275217     11.6303715     11.7228699     15.4698859     15.5044176     17.8304225     17.7780926
      6.1500000      0.0000000      0.3286450      0.4478232      1.3101616      1.1644244      2.0488309      2.0635985      2.9549028      2.8959270      5.2141415      5.2866252      7.8124505      7.7113347      8.4172404      8.5273969     11.6303715     11.7322400     15.4698859     15.4910633     17.8304225     17.7835971
      6.1750000      0.0000000      0.3286450      0.4464828      1.3101616      1.1634281      2.0488309      2.0640393      2.9549028      2.8900580      5.2141415      5.2790532      7.8124505      7.7132158      8.4172404      8.5266926     11.6303715     11.7408698     15.4698859     15.4775043     17.8304225     17.7896235
      6.2000000      0.0000000      0.3286450      0.4451181      1.3101616      1.1625520      2.0488309      2.0644607      2.9549028      2.8843087      5.2141415      5.2712696      7.8124505      7.7155814      8.4172404      8.5254125     11.6303715     11.7486962     15.4698859     15.4638716     17.8304225     17.7961045
      6.2250000      0.0000000      0.3286450      0.4437295      1.3101616      1.1617967      2.0488309      2.0648621      2.9549028      2.8786898      5.2141415      5.2632998      7.8124505      7.7184201      8.4172404      8.5235633     11.6303715     11.7556626     15.4698859     15.4502970     17.8304225     17.8029680
      6.2500000      0.0000000      0.3286450      0.4423173      1.3101616      1.1611630      2.0488309      2.0652430      2.9549028      2.8732116      5.2141415      5.2551699      7.8124505      7.7217178      8.4172404      8.5211548     11.6303715     11.7617183     15.4698859     15.4369119     17.8304225     17.8101374
      6.2750000      0.0000000      0.3286450      0.4408817      1.3101616      1.1606512      2.0488309      2.0656028      2.9549028      2.8678843      5.2141415      5.2469062      7.8124505      7.7254586      8.4172404      8.5181996     11.6303715     11.7668192     15.4698859     15.4238456     17.8304225     17.8175328
      6.3000000      0.0000000      0.3286450      0.4394231      1.3101616      1.1602619      2.0488309      2.0659412      2.9549028      2.8627177      5.2141415      5.2385358      7.8124505      7.7296242      8.4172404      8.5147133     11.6303715     11.7709282     15.4698859     15.4112244     17.8304225     17.8250719
      6.3250000      0.0000000      0.3286450      0.4379417      1.3101616      1.1599953      2.0488309      2.0662576      2.9549028      2.8577214      5.2141415      5.2300858      7.8124505      7.7341942      8.4172404      8.5107141     11.6303715     11.7740156     15.4698859     15.3991704     17.8304225     17.8326707
      6.3500000      0.0000000      0.3286450      0.4364378      1.3101616      1.1598516      2.0488309      2.0665517      2.9549028      2.8529045      5.2141415      5.2215840      7.8124505      7.7391463      8.4172404      8.5062233     11.6303715     11.7760588     15.4698859     15.3878002     17.8304225     17.8402443
      6.3750000      0.0000000      0.3286450      0.4349119      1.3101616      1.1598311      2.0488309      2.0668232      2.9549028      2.8482761      5.2141415      5.2130578      7.8124505      7.7444563      8.4172404      8.5012643     11.6303715     11.7770430     15.4698859     15.3772236     17.8304225     17.8477086
      6.4000000      0.0000000      0.3286450      0.4333640      1.3101616      1.1599336      2.0488309      2.0670716      2.9549028      2.8438445      5.2141415      5.2045352      7.8124505      7.7500983      8.4172404      8.4958633     11.6303715     11.7769611     15.4698859     15.3675429     17.8304225     17.8549802
      6.4250000      0.0000000      0.3286450      0.4317947      1.3101616      1.1601592      2.0488309      2.0672966      2.9549028      2.8396180      5.2141415      5.1960439      7.8124505      7.7560448      8.4172404      8.4900487     11.6303715     11.7758136     15.4698859     15.3588517     17.8304225     17.8619781
      6.4500000      0.0000000      0.3286450      0.4302042      1.3101616      1.1605076      2.0488309      2.0674980      2.9549028      2.8356045      5.2141415      5.1876115      7.8124505      7.7622667      8.4172404      8.4838511     11.6303715     11.7736089     15.4698859     15.3512341     17.8304225     17.8686243
      6.4750000      0.0000000      0.3286450      0.4285929      1.3101616      1.1609785      2.0488309      2.0676755      2.9549028      2.8318112      5.2141415      5.1792657      7.8124505      7.7687336      8.4172404      8.4773030     11.6303715     11.7703629     15.4698859     15.3447637     17.8304225     17.8748449
      6.5000000      0.0000000      0.3286450      0.4269610      1.3101616      1.1615716      2.0488309      2.0678289      2.9549028      2.8282453      5.2141415      5.1710335      7.8124505      7.7754140      8.4172404      8.4704389     11.6303715     11.7660994     15.4698859     15.3395031     17.8304225     17.8805704
      6.5250000      0.0000000      0.3286450      0.4253089      1.3101616      1.1622864      2.0488309      2.0679579      2.9549028      2.8249133      5.2141415      5.1629417      7.8124505      7.7822752      8.4172404      8.4632950     11.6303715     11.7608493     15.4698859     15.3355031     17.8304225     17.8857370
      6.5500000      0.0000000      0.3286450      0.4236369      1.3101616      1.1631222      2.0488309      2.0680625      2.9549028      2.8218214      5.2141415      5.1550168      7.8124505      7.7892838      8.4172404      8.4559088     11.6303715     11.7546508     15.4698859     15.3328024     17.8304225     17.8902872
      6.5750000      0.0000000      0.3286450      0.4219455      1.3101616      1.1640785      2.0488309      2.0681424      2.9549028      2.8189753      5.2141415      5.1472846      7.8124505      7.7964055      8.4172404      8.4483192     11.6303715     11.7475489     15.4698859     15.3314271     17.8304225     17.8941703
      6.6000000      0.0000000      0.3286450      0.4202349      1.3101616      1.1651544      2.0488309      2.0681976      2.9549028      2.8163802      5.2141415      5.1397703      7.8124505      7.8036055      8.4172404      8.4405661     11.6303715     11.7395952     15.4698859     15.3313905     17.8304225     17.8973430
      6.6250000      0.0000000      0.3286450      0.4185054      1.3101616      1.1663490      2.0488309      2.0682280      2.9549028      2.8140409      5.2141415      5.1324983      7.8124505      7.8108487      8.4172404      8.4326903     11.6303715     11.7308475     15.4698859     15.3326930     17.8304225     17.8997699
      6.6500000      0.0000000      0.3286450      0.4167576      1.3101616      1.1676614      2.0488309      2.0682335      2.9549028      2.8119617      5.2141415      5.1254924      7.8124505      7.8180997      8.4172404      8.4247332     11.6303715     11.7213695     15.4698859     15.3353220     17.8304225     17.9014240
      6.6750000      0.0000000      0.3286450      0.4149916      1.3101616      1.1690904      2.0488309      2.0682142      2.9549028      2.8101466      5.2141415      5.1187754      7.8124505      7.8253232      8.4172404      8.4167366     11.6303715     11.7112301     15.4698859     15.3392520     17.8304225     17.9022869
      6.7000000      0.0000000      0.3286450      0.4132078      1.3101616      1.1706350      2.0488309      2.0681701      2.9549028      2.8085987      5.2141415      5.1123692      7.8124505      7.8324838      8.4172404      8.4087428     11.6303715     11.7005029     15.4698859     15.3444451     17.8304225     17.9023489
      6.7250000      0.0000000      0.3286450      0.4114067      1.3101616      1.1722939      2.0488309      2.0681012      2.9549028      2.8073211      5.2141415      5.1062946      7.8124505      7.8395466      8.4172404      8.4007936     11.6303715     11.6892659     15.4698859     15.3508510     17.8304225     17.9016094
      6.7500000      0.0000000      0.3286450      0.4095887      1.3101616      1.1740656      2.0488309      2.0680077      2.9549028      2.8063160      5.2141415      5.1005715      7.8124505      7.8464770      8.4172404      8.3929309     11.6303715     11.6776007     15.4698859     15.3584079     17.8304225     17.9000765
      6.7750000      0.0000000      0.3286450      0.4077539      1.3101616      1.1759488      2.0488309      2.0678896      2.9549028      2.8055854      5.2141415      5.0952184      7.8124505      7.8532414      8.4172404      8.3851962     11.6303715     11.6655923     15.4698859     15.3670426     17.8304225     17.8977675
      6.8000000      0.0000000      0.3286450      0.4059030      1.3101616      1.1779418      2.0488309      2.0677470      2.9549028      2.8051305      5.2141415      5.0902530      7.8124505      7.8598065      8.4172404      8.3776300     11.6303715     11.6533279     15.4698859     15.3766716     17.8304225     17.8947079
      6.8250000      0.0000000      0.3286450      0.4040361      1.3101616      1.1800432      2.0488309      2.0675803      2.9549028      2.8049522      5.2141415      5.0856913      7.8124505      7.8661404      8.4172404      8.3702722     11.6303715     11.6408966     15.4698859     15.3872019     17.8304225     17.8909319
      6.8500000      0.0000000      0.3286450      0.4021538      1.3101616      1.1822511      2.0488309      2.0673895      2.9549028      2.8050508      5.2141415      5.0815481      7.8124505      7.8722122      8.4172404      8.3631615     11.6303715     11.6283888     15.4698859     15.3985317     17.8304225     17.8864816
      6.8750000      0.0000000      0.3286450      0.4002564      1.3101616      1.1845637      2.0488309      2.0671750      2.9549028      2.8054262      5.2141415      5.0778371      7.8124505      7.8779922      8.4172404      8.3563353     11.6303715     11.6158954     15.4698859     15.4105513     17.8304225     17.8814066
      6.9000000      0.0000000      0.3286450      0.3983443      1.3101616      1.1869792      2.0488309      2.0669370      2.9549028      2.8060777      5.2141415      5.0745703      7.8124505      7.8834521      8.4172404      8.3498294     11.6303715     11.6035072     15.4698859     15.4231447     17.8304225     17.8757635
      6.9250000      0.0000000      0.3286450      0.3964178      1.3101616      1.1894955      2.0488309      2.0666758      2.9549028      2.8070040      5.2141415      5.0717583      7.8124505      7.8885654      8.4172404      8.3436783     11.6303715     11.5913143     15.4698859     15.4361899     17.8304225     17.8696150
      6.9500000      0.0000000      0.3286450      0.3944774      1.3101616      1.1921106      2.0488309      2.0663918      2.9549028      2.8082034      5.2141415      5.0694103      7.8124505      7.8933070      8.4172404      8.3379141     11.6303715     11.5794053     15.4698859     15.4495610     17.8304225     17.8630298
      6.9750000      0.0000000      0.3286450      0.3925236      1.3101616      1.1948225      2.0488309      2.0660853      2.9549028      2.8096738      5.2141415      5.0675339      7.8124505      7.8976538      8.4172404      8.3325672     11.6303715     11.5678668     15.4698859     15.4631286     17.8304225     17.8560812
      7.0000000      0.0000000      0.3286450      0.3905565      1.3101616      1.1976287      2.0488309      2.0657567      2.9549028      2.8114123      5.2141415      5.0661354      7.8124505      7.9015845      8.4172404      8.3276658     11.6303715     11.5567826     15.4698859     15.4767615     17.8304225     17.8488467
      7.0250000      0.0000000      0.3286450      0.3885768      1.3101616      1.2005271      2.0488309      2.0654064      2.9549028      2.8134159      5.2141415      5.0652191      7.8124505      7.9050801      8.4172404      8.3232356     11.6303715     11.5462334     15.4698859     15.4903279     17.8304225     17.8414068
      7.0500000      0.0000000      0.3286450      0.3865848      1.3101616      1.2035153      2.0488309      2.0650348      2.9549028      2.8156808      5.2141415      5.0647882      7.8124505      7.9081233      8.4172404      8.3193000     11.6303715     11.5362957     15.4698859     15.5036967     17.8304225     17.8338446
      7.0750000      0.0000000      0.3286450      0.3845808      1.3101616      1.2065908      2.0488309      2.0646426      2.9549028      2.8182028      5.2141415      5.0648440      7.8124505      7.9106995      8.4172404      8.3158796     11.6303715     11.5270419     15.4698859     15.5167386     17.8304225     17.8262442
      7.1000000      0.0000000      0.3286450      0.3825654      1.3101616      1.2097511      2.0488309      2.0642301      2.9549028      2.8209772      5.2141415      5.0653863      7.8124505      7.9127958      8.4172404      8.3129924     11.6303715     11.5185392     15.4698859     15.5293275     17.8304225     17.8186903
      7.1250000      0.0000000      0.3286450      0.3805389      1.3101616      1.2129937      2.0488309      2.0637978      2.9549028      2.8239990      5.2141415      5.0664134      7.8124505      7.9144022      8.4172404      8.3106537     11.6303715     11.5108494     15.4698859     15.5413416     17.8304225     17.8112672
      7.1500000      0.0000000      0.3286450      0.3785017      1.3101616      1.2163158      2.0488309      2.0633464      2.9549028      2.8272626      5.2141415      5.0679219      7.8124505      7.9155109      8.4172404      8.3088757     11.6303715     11.5040284     15.4698859     15.5526649     17.8304225     17.8040576
      7.1750000      0.0000000      0.3286450      0.3764543      1.3101616      1.2197147      2.0488309      2.0628764      2.9549028      2.8307618      5.2141415      5.0699070      7.8124505      7.9161162      8.4172404      8.3076677     11.6303715     11.4981257     15.4698859     15.5631878     17.8304225     17.7971418
      7.2000000      0.0000000      0.3286450      0.3743971      1.3101616      1.2231877      2.0488309      2.0623885      2.9549028      2.8344904      5.2141415      5.0723620      7.8124505      7.9162154      8.4172404      8.3070362     11.6303715     11.4931844     15.4698859     15.5728086     17.8304225     17.7905969
      7.2250000      0.0000000      0.3286450      0.3723305      1.3101616      1.2267320      2.0488309      2.0618831      2.9549028      2.8384413      5.2141415      5.0752791      7.8124505      7.9158080      8.4172404      8.3069845     11.6303715     11.4892403     15.4698859     15.5814343     17.8304225     17.7844957
      7.2500000      0.0000000      0.3286450      0.3702549      1.3101616      1.2303445      2.0488309      2.0613611      2.9549028      2.8426073      5.2141415      5.0786488      7.8124505      7.9148959      8.4172404      8.3075128     11.6303715     11.4863220     15.4698859     15.5889814     17.8304225     17.7789064
      7.2750000      0.0000000      0.3286450      0.3681708      1.3101616      1.2340224      2.0488309      2.0608230      2.9549028      2.8469807      5.2141415      5.0824599      7.8124505      7.9134835      8.4172404      8.3086184     11.6303715     11.4844509     15.4698859     15.5953771     17.8304225     17.7738912
      7.3000000      0.0000000      0.3286450      0.3660785      1.3101616      1.2377627      2.0488309      2.0602695      2.9549028      2.8515534      5.2141415      5.0867002      7.8124505      7.9115778      8.4172404      8.3102953     11.6303715     11.4836404     15.4698859     15.6005594     17.8304225     17.7695060
      7.3250000      0.0000000      0.3286450      0.3639786      1.3101616      1.2415622      2.0488309      2.0597014      2.9549028      2.8563169      5.2141415      5.0913559      7.8124505      7.9091882      8.4172404      8.3125349     11.6303715     11.4838965     15.4698859     15.6044783     17.8304225     17.7657996
      7.3500000      0.0000000      0.3286450      0.3618713      1.3101616      1.2454179      2.0488309      2.0591194      2.9549028      2.8612626      5.2141415      5.0964116      7.8124505      7.9063261      8.4172404      8.3153254     11.6303715     11.4852174     15.4698859     15.6070959     17.8304225     17.7628134
      7.3750000      0.0000000      0.3286450      0.3597573      1.3101616      1.2493266      2.0488309      2.0585242      2.9549028      2.8663812      5.2141415      5.1018510      7.8124505      7.9030057      8.4172404      8.3186520     11.6303715     11.4875934     15.4698859     15.6083868     17.8304225     17.7605806
      7.4000000      0.0000000      0.3286450      0.3576369      1.3101616      1.2532852      2.0488309      2.0579166      2.9549028      2.8716632      5.2141415      5.1076564      7.8124505      7.8992431      8.4172404      8.3224972     11.6303715     11.4910072     15.4698859     15.6083386     17.8304225     17.7591262
      7.4250000      0.0000000      0.3286450      0.3555105      1.3101616      1.2572903      2.0488309      2.0572974      2.9549028      2.8770990      5.2141415      5.1138088      7.8124505      7.8950568      8.4172404      8.3268409     11.6303715     11.4954341     15.4698859     15.6069517     17.8304225     17.7584662
      7.4500000      0.0000000      0.3286450      0.3533786      1.3101616      1.2613387      2.0488309      2.0566673      2.9549028      2.8826785      5.2141415      5.1202881      7.8124505      7.8904671      8.4172404      8.3316601     11.6303715     11.5008418     15.4698859     15.6042396     17.8304225     17.7586082
      7.4750000      0.0000000      0.3286450      0.3512416      1.3101616      1.2654271      2.0488309      2.0560272      2.9549028      2.8883913      5.2141415      5.1270733      7.8124505      7.8854964      8.4172404      8.3369295     11.6303715     11.5071911     15.4698859     15.6002285     17.8304225     17.7595504
      7.5000000      0.0000000      0.3286450      0.3491000      1.3101616      1.2695521      2.0488309      2.0553778      2.9549028      2.8942270      5.2141415      5.1341422      7.8124505      7.8801691      8.4172404      8.3426215     11.6303715     11.5144357     15.4698859     15.5949571     17.8304225     17.7612825
      7.5250000     20.0000000      0.3286450      0.3469542      1.3101616      1.2737104      2.0488309      2.0547201      2.9549028      2.9001748      5.2141415      5.1414719      7.8124505      7.8745111      8.4172404      8.3487060     11.6303715     11.5225231     15.4698859     15.5884765     17.8304225     17.7637850
      7.5500000     20.0000000      0.3286450      0.3450335      1.3101616      1.2774428      2.0488309      2.0541285      2.9549028      2.9055395      5.2141415      5.1481300      7.8124505      7.8693259      8.4172404      8.3542944     11.6303715     11.5300464     15.4698859     15.5823316     17.8304225     17.7661972
      7.5750000     20.0000000      0.3286450      0.3433143      1.3101616      1.2807931      2.0488309      2.0535963      2.9549028      2.9103783      5.2141415      5.1541780      7.8124505      7.8645739      8.4172404      8.3594270     11.6303715     11.5370448     15.4698859     15.5765051     17.8304225     17.7685223
      7.6000000     20.0000000      0.3286450      0.3417754      1.3101616      1.2838004      2.0488309      2.0531175      2.9549028      2.9147429      5.2141415      5.1596719      7.8124505      7.8602189      8.4172404      8.3641412     11.6303715     11.5435551     15.4698859     15.5709805     17.8304225     17.7707635
      7.6250000     20.0000000      0.3286450      0.3403980      1.3101616      1.2864997      2.0488309      2.0526869      2.9549028      2.9186795      5.2141415      5.1646625      7.8124505      7.8562278      8.4172404      8.3684710     11.6303715     11.5496112     15.4698859     15.5657421     17.8304225     17.7729238
      7.6500000     20.0000000      0.3286450      0.3391650      1.3101616      1.2889226      2.0488309      2.0522995      2.9549028      2.9222303      5.2141415      5.1691958      7.8124505      7.8525702      8.4172404      8.3724477     11.6303715     11.5552448     15.4698859     15.5607751     17.8304225     17.7750060
      7.6750000     20.0000000      0.3286450      0.3380614      1.3101616      1.2910974      2.0488309      2.0519511      2.9549028      2.9254331      5.2141415      5.1733138      7.8124505      7.8492181      8.4172404      8.3761001     11.6303715     11.5604855     15.4698859     15.5560654     17.8304225     17.7770132
